SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
050,36,005,New York,Bronx County,3,2,97731,49608,48123,20888,20066,22317,21770,1244,1197,2271,2293,192,191,2696,2606,23162,22266,24700,24088,1981,1923,2525,2547,296,287,20071,19676,3350,3238,13641,13406,104,128,2045,2027,28,29,903,848,4113,3961,14421,14144,290,302,2178,2156,59,53,29537,28447,17538,16828,8676,8364,1140,1069,226,266,164,162,1793,1758,19049,18305,10279,9944,1691,1621,347,391,237,234
050,36,005,New York,Bronx County,3,3,97674,49972,47702,21210,20429,22512,21391,1594,1597,2185,1898,194,215,2277,2172,23087,22205,24525,23308,2267,2246,2396,2101,291,315,19727,18986,2940,2793,14086,13680,176,163,1881,1695,15,11,629,644,3451,3317,14629,14239,318,311,1987,1796,39,36,30245,28716,18270,17636,8426,7711,1418,1434,304,203,179,204,1648,1528,19636,18888,9896,9069,1949,1935,409,305,252,279
050,36,005,New York,Bronx County,3,4,94581,48683,45898,21108,19992,21533,20324,1656,1558,2205,2004,224,205,1957,1815,22741,21508,23254,21913,2219,2086,2385,2188,307,285,20324,18636,3994,3219,13661,12951,171,182,1924,1741,26,16,548,527,4444,3653,14119,13394,297,299,2031,1838,46,36,28359,27262,17114,16773,7872,7373,1485,1376,281,263,198,189,1409,1288,18297,17855,9135,8519,1922,1787,354,350,261,249
050,36,005,New York,Bronx County,3,5,95501,47490,48011,20935,20802,20772,21521,1617,1550,2071,2071,232,178,1863,1889,22510,22372,22377,23159,2165,2129,2254,2251,319,263,19953,19946,3925,3361,13480,14030,174,157,1804,1830,19,29,551,539,4374,3792,13931,14481,303,290,1910,1932,48,54,27537,28065,17010,17441,7292,7491,1443,1393,267,241,213,149,1312,1350,18136,18580,8446,8678,1862,1839,344,319,271,209
050,36,005,New York,Bronx County,3,6,106996,51506,55490,21550,23013,23514,25515,1717,1694,2517,2818,244,253,1964,2197,23207,24821,25171,27424,2354,2436,2677,3003,339,355,21930,23674,3582,3571,15425,16855,194,153,2200,2533,22,19,507,543,3978,3991,15841,17314,328,309,2285,2615,55,44,29576,31816,17968,19442,8089,8660,1523,1541,317,285,222,234,1457,1654,19229,20830,9330,10110,2026,2127,392,388,284,311
050,36,005,New York,Bronx County,3,7,109874,53224,56650,22405,23039,24235,26222,1746,1744,2665,3031,234,248,1939,2366,23983,24947,25864,28251,2444,2571,2828,3255,341,383,23393,24668,3944,3851,16459,17343,120,194,2351,2680,32,22,487,578,4298,4280,16846,17817,280,374,2443,2787,68,60,29831,31982,18461,19188,7776,8879,1626,1550,314,351,202,226,1452,1788,19685,20667,9018,10434,2164,2197,385,468,273,323
050,36,005,New York,Bronx County,3,8,95539,45444,50095,20356,21267,19343,22569,1504,1553,2435,2660,207,235,1599,1811,21649,22686,20693,24126,2077,2209,2576,2822,305,341,19751,21381,3830,3630,13217,14718,115,115,2197,2422,13,26,379,470,4095,3961,13517,15108,243,275,2269,2512,44,62,25693,28714,16526,17637,6126,7851,1389,1438,238,238,194,209,1220,1341,17554,18725,7176,9018,1834,1934,307,310,261,279
050,36,005,New York,Bronx County,3,9,87950,40608,47342,17921,19584,17599,21696,1384,1497,2147,2629,221,212,1336,1724,19002,20920,18723,23192,1869,2134,2275,2793,304,319,18152,20691,3488,3237,12245,14453,91,114,1957,2370,22,26,349,491,3733,3573,12522,14861,212,295,2028,2463,49,69,22456,26651,14433,16347,5354,7243,1293,1383,190,259,199,186,987,1233,15269,17347,6201,8331,1657,1839,247,330,255,250
050,36,005,New York,Bronx County,3,10,82383,37839,44544,16719,18604,16393,20200,1292,1478,2130,2525,126,207,1179,1530,17638,19785,17378,21530,1745,2049,2258,2668,194,296,17497,19498,3496,3041,11647,13648,109,111,1934,2296,20,23,291,379,3676,3282,11874,13966,224,264,2003,2371,46,56,20342,25046,13223,15563,4746,6552,1183,1367,196,229,106,184,888,1151,13962,16503,5504,7564,1521,1785,255,297,148,240
050,36,005,New York,Bronx County,3,11,88636,41144,47492,17903,20181,18308,21815,1217,1479,2286,2243,154,227,1276,1547,18884,21331,19368,23146,1717,2102,2415,2386,237,345,19781,21335,3863,3556,13380,15213,101,137,2083,2026,26,29,328,374,4052,3769,13631,15522,252,313,2160,2100,60,71,21363,26157,14040,16625,4928,6602,1116,1342,203,217,128,198,948,1173,14832,17562,5737,7624,1465,1789,255,286,177,274
050,36,005,New York,Bronx County,3,12,90886,41784,49102,17566,20384,19582,23262,1126,1419,2139,2154,158,247,1213,1636,18460,21593,20575,24655,1630,2084,2255,2299,261,356,21204,22888,4375,3953,14375,16437,110,127,1956,1914,29,31,359,426,4572,4178,14648,16775,293,355,2028,1992,66,76,20580,26214,13191,16431,5207,6825,1016,1292,183,240,129,216,854,1210,13888,17415,5927,7880,1337,1729,227,307,195,280
050,36,005,New York,Bronx County,3,13,80667,36484,44183,15295,18204,16982,21054,1030,1242,2011,2036,146,165,1020,1482,16046,19266,17834,22307,1457,1920,2114,2181,234,269,19349,22157,4411,4522,12638,15205,105,138,1851,1864,28,22,316,406,4584,4722,12876,15528,279,390,1923,1945,60,57,17135,22026,10884,13682,4344,5849,925,1104,160,172,118,143,704,1076,11462,14544,4958,6779,1178,1530,191,236,174,212
050,36,005,New York,Bronx County,3,14,64122,28593,35529,12654,15828,12512,15867,761,852,1750,1708,89,153,827,1121,13236,16635,13197,16808,1141,1359,1835,1805,145,234,15371,18029,4305,4531,9135,11548,69,92,1615,1557,10,14,237,287,4423,4664,9304,11775,215,271,1669,1608,31,34,13222,17500,8349,11297,3377,4319,692,760,135,151,79,139,590,834,8813,11971,3893,5033,926,1088,166,197,114,200
050,36,005,New York,Bronx County,3,15,50126,21206,28920,10124,13586,8833,12435,495,643,1089,1405,89,108,576,743,10532,14130,9296,13060,767,1004,1159,1483,131,166,11392,15324,3881,4518,6288,9190,53,83,995,1295,11,18,164,220,3960,4630,6410,9369,162,235,1030,1338,22,40,9814,13596,6243,9068,2545,3245,442,560,94,110,78,90,412,523,6572,9500,2886,3691,605,769,129,145,109,126
050,36,005,New York,Bronx County,3,16,34920,13546,21374,6930,10512,5309,9030,309,441,658,866,47,61,293,464,7134,10861,5535,9409,460,658,701,910,78,109,7319,11280,2834,3537,3743,6756,43,54,609,786,9,18,81,129,2875,3609,3800,6856,97,132,631,808,17,37,6227,10094,4096,6975,1566,2274,266,387,49,80,38,43,212,335,4259,7252,1735,2553,363,526,70,102,61,72
050,36,005,New York,Bronx County,3,17,23834,8677,15157,4602,7705,3246,6187,202,310,409,566,28,40,190,349,4743,7959,3393,6468,291,496,433,612,46,85,4709,8097,1962,2895,2290,4544,22,40,378,520,6,7,51,91,1988,2945,2326,4616,54,104,387,540,11,22,3968,7060,2640,4810,956,1643,180,270,31,46,22,33,139,258,2755,5014,1067,1852,237,392,46,72,35,63
050,36,005,New York,Bronx County,3,18,24682,7455,17227,4022,8993,2706,6792,188,377,356,586,20,64,163,415,4146,9286,2832,7105,255,587,373,627,41,109,4528,10465,2304,4801,1838,4933,24,50,326,522,1,12,35,147,2325,4880,1863,5047,41,151,333,540,6,23,2927,6762,1718,4192,868,1859,164,327,30,64,19,52,128,268,1821,4406,969,2058,214,436,40,87,35,86
050,36,005,New York,Bronx County,4,0,1384189,653815,730374,281767,310993,291028,331121,20468,21759,33210,35209,2717,3008,24625,28284,301633,333442,312122,355591,28845,31729,35640,37886,4070,4612,295733,326113,61613,63499,194990,220684,1838,2079,29848,31613,337,362,7107,7876,66863,69138,200785,227263,4117,4820,31210,32975,758,846,358082,404261,220154,247494,96038,110437,18630,19680,3362,3596,2380,2646,17518,20408,234770,264304,111337,128328,24728,26909,4430,4911,3312,3766
050,36,005,New York,Bronx County,4,1,89463,45621,43842,17522,16853,21665,20953,1626,1494,2281,2069,179,150,2348,2323,19498,18828,23758,23007,2292,2144,2517,2286,266,244,18768,17979,3317,3157,12483,12139,93,98,2023,1807,25,13,827,765,4032,3819,13206,12807,258,241,2146,1913,46,31,26853,25863,14205,13696,9182,8814,1533,1396,258,262,154,137,1521,1558,15466,15009,10552,10200,2034,1903,371,373,220,213
050,36,005,New York,Bronx County,4,2,93624,47380,46244,19985,19282,21164,20859,1151,1086,2260,2266,184,171,2636,2580,22194,21448,23498,23153,1870,1794,2514,2513,287,267,19420,19025,3306,3173,13005,12864,92,117,2041,2003,31,34,945,834,4095,3879,13822,13594,287,287,2181,2125,59,58,27960,27219,16679,16109,8159,7995,1059,969,219,263,153,137,1691,1746,18099,17569,9676,9559,1583,1507,333,388,228,209
050,36,005,New York,Bronx County,4,3,96122,49199,46923,21145,19931,21838,21089,1572,1536,2124,1884,189,182,2331,2301,23064,21817,23906,23126,2252,2222,2341,2092,291,282,19030,18550,2874,2801,13488,13234,162,139,1841,1697,18,13,647,666,3401,3344,14045,13810,306,293,1949,1798,45,36,30169,28373,18271,17130,8350,7855,1410,1397,283,187,171,169,1684,1635,19663,18473,9861,9316,1946,1929,392,294,246,246
050,36,005,New York,Bronx County,4,4,92697,47710,44987,20626,19823,21033,19761,1741,1503,2163,1909,227,204,1920,1787,22229,21329,22727,21332,2277,2011,2340,2081,308,290,19600,18022,3867,3204,13108,12447,187,174,1874,1664,25,12,539,521,4311,3637,13559,12888,304,290,1981,1758,43,37,28110,26965,16759,16619,7925,7314,1554,1329,289,245,202,192,1381,1266,17918,17692,9168,8444,1973,1721,359,323,265,253
050,36,005,New York,Bronx County,4,5,92578,46204,46374,20323,20123,20197,20676,1593,1496,2025,2052,236,166,1830,1861,21876,21670,21786,22298,2117,2063,2206,2227,321,251,19342,19236,3857,3340,12980,13328,168,179,1771,1812,21,28,545,549,4302,3784,13432,13792,287,314,1879,1913,49,52,26862,27138,16466,16783,7217,7348,1425,1317,254,240,215,138,1285,1312,17574,17886,8354,8506,1830,1749,327,314,272,199
050,36,005,New York,Bronx County,4,6,99326,47822,51504,19891,21337,21854,23544,1572,1545,2406,2687,222,215,1877,2176,21485,23133,23448,25438,2174,2261,2578,2882,326,318,20564,21959,3375,3379,14377,15453,172,128,2138,2422,18,19,484,558,3755,3818,14779,15928,296,282,2230,2516,51,46,27258,29545,16516,17958,7477,8091,1400,1417,268,265,204,196,1393,1618,17730,19315,8669,9510,1878,1979,348,366,275,272
050,36,005,New York,Bronx County,4,7,106039,51326,54713,21208,22010,23649,25582,1728,1701,2568,2920,221,229,1952,2271,22799,23842,25291,27531,2428,2479,2732,3130,315,359,22435,23755,3662,3527,15862,16851,125,194,2267,2604,27,20,492,559,4028,3946,16258,17310,290,357,2360,2701,58,61,28891,30958,17546,18483,7787,8731,1603,1507,301,316,194,209,1460,1712,18771,19896,9033,10221,2138,2122,372,429,257,298
050,36,005,New York,Bronx County,4,8,92566,44163,48403,19445,20343,19122,21894,1479,1516,2397,2597,187,221,1533,1832,20683,21789,20414,23475,2019,2161,2532,2769,275,333,19449,20720,3642,3480,13157,14296,110,103,2150,2342,12,24,378,475,3909,3816,13460,14689,235,252,2222,2437,43,64,24714,27683,15803,16863,5965,7598,1369,1413,247,255,175,197,1155,1357,16774,17973,6954,8786,1784,1909,310,332,232,269
050,36,005,New York,Bronx County,4,9,85575,39772,45803,17587,18916,17196,20965,1336,1523,2126,2523,203,212,1324,1664,18650,20207,18311,22419,1818,2132,2266,2682,287,312,17683,19822,3372,3142,11879,13818,86,111,1960,2283,19,25,367,443,3626,3447,12170,14185,214,269,2043,2368,45,62,22089,25981,14215,15774,5317,7147,1250,1412,166,240,184,187,957,1221,15024,16760,6141,8234,1604,1863,223,314,242,250
050,36,005,New York,Bronx County,4,10,80071,36485,43586,15914,18205,16025,19686,1247,1400,2005,2551,136,181,1158,1563,16826,19409,16995,21041,1685,1975,2127,2699,204,262,16828,18988,3291,2957,11320,13189,100,101,1817,2327,16,19,284,395,3475,3207,11540,13512,212,252,1885,2405,39,51,19657,24598,12623,15248,4705,6497,1147,1299,188,224,120,162,874,1168,13351,16202,5455,7529,1473,1723,242,294,165,211
050,36,005,New York,Bronx County,4,11,85021,39502,45519,17206,19200,17385,20912,1194,1480,2302,2226,140,214,1275,1487,18184,20316,18458,22195,1693,2084,2435,2368,217,329,18922,20307,3652,3265,12712,14493,105,139,2101,2027,31,31,321,352,3836,3467,12963,14785,249,307,2179,2102,58,69,20580,25212,13554,15935,4673,6419,1089,1341,201,199,109,183,954,1135,14348,16849,5495,7410,1444,1777,256,266,159,260
050,36,005,New York,Bronx County,4,12,88317,40637,47680,17140,19830,18896,22463,1119,1384,2082,2133,165,249,1235,1621,18074,21039,19910,23859,1629,2042,2200,2289,271,362,20349,21980,4142,3754,13797,15781,111,109,1914,1891,31,34,354,411,4352,3981,14062,16110,286,329,1991,1970,70,75,20288,25700,12998,16076,5099,6682,1008,1275,168,242,134,215,881,1210,13722,17058,5848,7749,1343,1713,209,319,201,287
050,36,005,New York,Bronx County,4,13,80227,36269,43958,15092,18110,17040,20840,1001,1283,2000,2033,139,176,997,1516,15823,19186,17866,22123,1409,1978,2106,2190,221,292,19128,21613,4215,4277,12644,14886,100,145,1848,1849,23,21,298,435,4375,4489,12858,15236,263,408,1914,1935,52,59,17141,22345,10877,13833,4396,5954,901,1138,152,184,116,155,699,1081,11448,14697,5008,6887,1146,1570,192,255,169,233
050,36,005,New York,Bronx County,4,14,65595,29206,36389,12595,15920,13010,16474,839,915,1773,1761,91,151,898,1168,13228,16763,13759,17462,1257,1433,1874,1868,151,240,15577,18412,4091,4433,9506,11956,76,103,1634,1611,11,17,259,292,4224,4568,9697,12193,238,287,1698,1662,33,38,13629,17977,8504,11487,3504,4518,763,812,139,150,80,134,639,876,9004,12195,4062,5269,1019,1146,176,206,118,202
050,36,005,New York,Bronx County,4,15,50092,21289,28803,9959,13277,8979,12490,523,680,1163,1440,89,114,576,802,10366,13854,9447,13161,805,1070,1238,1515,138,166,11318,15015,3664,4228,6377,9134,52,84,1055,1320,12,17,158,232,3741,4339,6493,9316,158,246,1091,1362,24,34,9971,13788,6295,9049,2602,3356,471,596,108,120,77,97,418,570,6625,9515,2954,3845,647,824,147,153,114,132
050,36,005,New York,Bronx County,4,16,36728,14408,22320,7288,10970,5682,9406,333,464,706,911,56,59,343,510,7508,11349,5954,9813,516,710,756,958,95,100,7760,11779,3007,3729,3947,7013,46,55,648,831,8,14,104,137,3055,3802,4019,7117,113,144,672,854,20,25,6648,10541,4281,7241,1735,2393,287,409,58,80,48,45,239,373,4453,7547,1935,2696,403,566,84,104,75,75
